English (en),Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,clean_name
logic,0,0,0,0,0,0,0,0,logic
logical,0,0,0,0,0,0,0,0,logical
logistics,0,0,0,0,0,0,0,0,logistics
logotype,0,0,0,0,0,0,0,0,logotype
loin,0,0,0,0,0,0,0,0,loin
lollipop,0,0,0,0,0,0,0,0,lollipop
lone,0,0,0,0,0,1,0,0,lone
loneliness,0,0,0,1,0,1,0,0,loneliness
lonely,1,0,1,1,0,1,0,0,lonely
lonesome,0,0,0,0,0,1,0,0,lonesome
long,0,1,0,0,0,0,0,0,long
longevity,0,0,0,0,0,0,0,0,longevity
longing,0,1,0,0,0,1,0,0,longing
longitude,0,0,0,0,0,0,0,0,longitude
longitudinal,0,0,0,0,0,0,0,0,longitudinal
longitudinally,0,0,0,0,0,0,0,0,longitudinally
loo,0,0,1,0,0,0,0,0,loo
lookout,0,0,0,0,0,0,0,0,lookout
loom,0,1,0,1,0,0,0,0,loom
looming,0,0,0,0,0,0,0,0,loom
loon,0,0,1,0,0,0,0,0,loon
loony,0,0,0,0,0,0,0,0,loony
loop,0,0,0,0,0,0,0,0,loop
loophole,0,0,0,0,0,0,0,0,loophole
loosen,0,0,0,0,0,0,0,0,loosen
loosening,0,0,0,0,0,0,0,0,loosening
loot,0,0,0,0,0,0,0,0,loot
lop,0,0,0,0,0,0,0,0,lop
lopsided,0,0,0,0,0,0,0,0,lopsided
lord,0,0,1,0,0,0,0,1,lord
lords,0,0,0,0,0,0,0,0,lord
lordship,0,0,0,0,0,0,0,0,lordship
lore,0,0,0,0,0,0,0,0,lore
lorry,0,0,0,0,0,0,0,0,lorry
lose,1,0,1,1,0,1,1,0,lose
losing,1,0,0,0,0,1,0,0,lose
loss,1,0,0,1,0,1,0,0,loss
lost,0,0,0,0,0,1,0,0,lose
lot,0,0,0,0,0,0,0,0,lot
lotion,0,0,0,0,0,0,0,0,lotion
lots,0,0,0,0,0,0,0,0,lot
lottery,0,1,0,0,0,0,0,0,lottery
lotto,0,0,0,0,0,0,0,0,lotto
loud,0,0,0,0,0,0,0,0,loud
loudly,0,0,0,0,0,0,0,0,loudly
loudness,1,0,0,0,0,0,0,0,loudness
lounge,0,0,0,0,0,0,0,0,lounge
louse,0,0,1,0,0,0,0,0,louse
lovable,0,0,0,0,1,0,0,1,lovable
love,0,0,0,0,1,0,0,0,love
lovely,0,1,0,0,1,1,1,1,lovely
lovemaking,0,0,0,0,1,0,0,1,lovemaking
lover,0,1,0,0,1,0,0,1,lover
loving,0,0,0,0,1,0,0,1,love
lower,0,0,0,0,0,1,0,0,low
lowering,0,0,0,0,0,0,0,0,lower
lowest,0,0,0,0,0,1,0,0,low
lowlands,0,0,0,0,0,0,0,0,lowland
lowly,0,0,0,0,0,1,0,0,lowly
loyal,0,0,0,1,1,0,1,1,loyal
loyalty,0,0,0,0,0,0,0,1,loyalty
lubricate,0,0,0,0,0,0,0,0,lubricate
lubrication,0,0,0,0,0,0,0,0,lubrication
luck,0,1,0,0,1,0,1,0,luck
lucky,0,0,0,0,1,0,1,0,lucky
ludicrous,0,0,0,0,0,0,0,0,ludicrous
lug,0,0,0,0,0,0,0,0,lug
luggage,0,0,0,0,0,0,0,0,luggage
lull,0,1,0,0,0,0,0,0,lull
lullaby,0,0,0,0,0,0,0,0,lullaby
lumbar,0,0,0,0,0,0,0,0,lumbar
lumber,0,0,0,0,0,0,0,0,lumber
lumbering,0,0,0,0,0,0,0,0,lumber
luminescent,0,0,0,0,0,0,0,0,luminescent
luminous,0,0,0,0,0,0,0,0,luminous
lump,0,0,0,0,0,0,0,0,lump
lumpy,0,0,1,0,0,0,0,0,lumpy
lunacy,1,0,1,1,0,1,0,0,lunacy
lunar,0,0,0,0,0,0,0,0,lunar
lunatic,1,0,1,1,0,0,0,0,lunatic
lunch,0,0,0,0,0,0,0,0,lunch
luncheon,0,0,0,0,0,0,0,0,luncheon
lunge,0,0,0,0,0,0,1,0,lunge
lungs,0,0,0,0,0,0,0,0,lung
lurch,0,0,0,0,0,0,0,0,lurch
lure,0,0,0,0,0,0,0,0,lure
lurid,0,0,1,0,0,0,0,0,lurid
lurk,0,0,0,0,0,0,0,0,lurk
lurking,0,0,0,0,0,0,0,0,lurk
luscious,0,1,0,0,1,0,0,0,luscious
lush,0,0,1,0,0,1,0,0,lush
lust,0,1,0,0,0,0,0,0,lust
luster,0,0,0,0,1,0,0,0,luster
lustful,0,0,0,0,0,0,0,0,lustful
lustrous,0,0,0,0,0,0,0,0,lustrous
lusty,0,0,1,0,0,0,0,0,lusty
lute,0,0,0,0,0,0,0,0,lute
luxuriant,0,0,0,0,0,0,0,0,luxuriant
luxurious,0,0,0,0,1,0,0,0,luxurious
luxury,0,0,0,0,1,0,0,0,luxury
lying,1,0,1,0,0,0,0,0,lie
lymph,0,0,0,0,0,0,0,0,lymph
lymphatic,0,0,0,0,0,0,0,0,lymphatic
lynch,1,0,1,1,0,1,0,0,lynch
lynx,0,0,0,0,0,0,0,0,lynx
lyre,0,0,0,0,1,0,0,0,lyre
lyric,0,0,0,0,0,0,0,0,lyric
lyrical,0,0,0,0,1,0,0,0,lyrical
mace,0,0,0,1,0,0,0,0,mace
machine,0,0,0,0,0,0,0,1,machine
machinery,0,0,0,0,0,0,0,0,machinery
machinist,0,0,0,0,0,0,0,0,machinist
mackerel,0,0,0,0,0,0,0,0,mackerel
mad,1,0,1,1,0,1,0,0,mad
madam,0,0,0,0,0,0,0,0,madam
madame,0,0,0,0,0,0,0,0,madame
madden,1,0,0,1,0,0,0,0,madden
madman,1,0,0,1,0,0,0,0,madman
madness,1,0,0,1,0,0,0,0,madness
mafia,0,0,0,1,0,0,0,0,mafia
magazine,0,0,0,0,0,0,0,0,magazine
magenta,0,0,0,0,0,0,0,0,magenta
maggot,0,0,1,0,0,0,0,0,maggot
magic,0,0,0,0,0,0,0,0,magic
magical,0,1,0,0,1,0,1,0,magical
magician,0,0,0,0,0,0,1,0,magician
magistrate,0,0,0,0,0,0,0,0,magistrate
magma,0,0,0,0,0,0,0,0,magma
magnate,0,0,0,0,0,0,0,0,magnate
magnet,0,0,0,0,0,0,0,1,magnet
magnetism,0,0,0,0,0,0,0,0,magnetism
magnetite,0,0,0,0,0,0,0,0,magnetite
magnificence,0,1,0,0,1,0,0,1,magnificence
magnificent,0,1,0,0,1,0,1,1,magnificent
magnifier,0,0,0,0,0,0,0,0,magnifier
magnify,0,0,0,0,0,0,0,0,magnify
magnitude,0,0,0,0,0,0,0,0,magnitude
magpie,0,0,0,0,0,0,0,0,magpie
maid,0,0,0,0,0,0,0,0,maid
maiden,0,0,0,0,0,0,0,0,maiden
mail,0,1,0,0,0,0,0,0,mail
main,0,0,0,0,0,0,0,0,main
mainland,0,0,0,0,0,0,0,0,mainland
mainstay,0,0,0,0,0,0,0,1,mainstay
maintenance,0,0,0,0,0,0,0,1,maintenance
majestic,0,1,0,0,1,0,1,1,majestic
majesty,0,0,0,0,0,0,0,1,majesty
major,0,0,0,0,0,0,0,0,major
majority,0,0,0,0,1,0,0,1,majority
make,0,0,0,0,0,0,0,0,make
maker,0,0,0,0,0,0,0,0,maker
makeshift,0,0,0,0,0,0,0,0,makeshift
makeup,0,0,0,0,0,0,0,0,makeup
malady,0,0,0,0,0,0,0,0,malady
malaise,0,0,0,0,0,1,0,0,malaise
malaria,0,0,1,1,0,1,0,0,malaria
male,0,0,0,0,0,0,0,0,male
malevolent,1,0,1,1,0,1,0,0,malevolent
malfeasance,0,0,1,0,0,0,0,0,malfeasance
malformation,0,0,0,0,0,0,0,0,malformation
malice,1,0,0,1,0,0,0,0,malice
malicious,1,0,1,1,0,1,0,0,malicious
malign,1,0,1,0,0,0,0,0,malign
malignancy,0,0,0,1,0,1,0,0,malignancy
malignant,1,0,0,1,0,0,0,0,malignant
mall,0,0,0,0,0,0,0,0,mall
malleable,0,0,0,0,0,0,0,0,malleable
mallet,0,0,0,0,0,0,0,0,mallet
malpractice,1,0,0,0,0,0,0,0,malpractice
mamma,0,0,0,0,0,0,0,1,mamma
mammal,0,0,0,0,0,0,0,0,mammal
mammoth,0,0,0,0,0,0,0,0,mammoth
man,0,0,0,0,0,0,0,0,man
manage,0,0,0,0,0,0,0,1,manage
management,0,0,0,0,0,0,0,1,management
manager,0,0,0,0,0,0,0,0,manager
mandamus,0,0,0,1,0,0,0,0,mandamus
mandarin,0,0,0,0,0,0,0,1,mandarin
mandate,0,0,0,0,0,0,0,0,mandate
mandible,0,0,0,0,0,0,0,0,mandible
mandolin,0,0,0,0,0,0,0,0,mandolin
mandrel,0,0,0,0,0,0,0,0,mandrel
mane,0,0,0,0,0,0,0,0,mane
maneuver,0,0,0,0,0,0,0,0,maneuver
maneuvering,0,0,0,0,0,0,0,0,maneuvering
mange,0,0,1,1,0,0,0,0,mange
manger,0,0,0,0,0,0,0,0,manger
mangle,1,0,1,1,0,1,0,0,mangle
mango,0,0,0,0,0,0,0,0,mango
mangosteen,0,0,0,0,0,0,0,0,mangosteen
manhood,0,0,0,0,0,0,0,0,manhood
mania,0,0,0,0,0,0,0,0,mania
maniac,1,0,0,1,0,0,0,0,maniac
maniacal,0,0,0,0,0,0,0,0,maniacal
manicure,0,0,0,0,0,0,0,0,manicure
manifest,0,0,0,0,0,0,0,0,manifest
manifestation,0,0,0,1,0,0,0,0,manifestation
manifested,0,0,0,0,0,0,0,0,manifest
manifestly,0,0,0,0,0,0,0,0,manifestly
manifesto,0,0,0,0,0,0,0,0,manifesto
manifold,0,0,0,0,0,0,0,0,manifold
manipulate,0,0,0,0,0,0,0,0,manipulate
manipulation,1,0,0,1,0,0,0,0,manipulation
mankind,0,0,0,0,0,0,0,0,mankind
manly,0,0,0,0,0,0,0,0,manly
manna,0,0,0,0,0,0,0,0,manna
manner,0,0,0,0,0,0,0,0,manner
mannered,0,0,0,0,0,0,0,0,mannered
manners,0,0,0,0,0,0,0,0,manner
manor,0,0,0,0,0,0,0,0,manor
mansion,0,0,0,0,0,0,0,0,mansion
manslaughter,1,0,1,1,0,1,1,0,manslaughter
mantle,0,0,0,0,0,0,0,0,mantle
manual,0,0,0,0,0,0,0,1,manual
manufacture,0,0,0,0,0,0,0,0,manufacture
manufacturer,0,0,0,0,0,0,0,0,manufacturer
manure,0,0,1,0,0,0,0,0,manure
manuscript,0,0,0,0,0,0,0,0,manuscript
map,0,0,0,0,0,0,0,0,map
mar,0,0,0,0,0,0,0,0,mar
marble,0,0,0,0,0,0,0,0,marble
marbled,0,0,0,0,0,0,0,0,marble
marbles,0,0,0,0,0,0,0,0,marble
march,0,0,0,0,0,0,0,0,march
mare,0,0,0,0,0,0,0,0,mare
margin,0,0,0,0,0,1,0,0,margin
marginal,0,0,0,0,0,0,0,0,marginal
marijuana,0,0,0,0,0,0,0,0,marijuana
marine,0,0,0,0,0,0,0,1,marine
mariner,0,0,0,0,0,0,0,0,mariner
maritime,0,0,0,0,0,0,0,0,maritime
mark,0,0,0,0,0,0,0,0,mark
marked,0,0,0,0,0,0,0,0,marked
market,0,0,0,0,0,0,0,0,market
marketable,0,0,0,0,0,0,0,0,marketable
marketplace,0,0,0,0,0,0,0,0,marketplace
marks,0,0,0,0,0,0,0,0,mark
marl,0,0,0,0,0,0,0,0,marl
marmalade,0,0,0,0,0,0,0,0,marmalade
maroon,0,0,0,0,0,0,0,0,maroon
marquee,0,0,0,0,0,0,0,0,marquee
marquis,0,0,0,0,0,0,0,0,marquis
marriage,0,1,0,0,1,0,0,1,marriage
married,0,0,0,0,0,0,0,0,married
marrow,0,0,0,0,1,0,0,1,marrow
marry,0,1,0,1,1,0,1,1,marry
marsh,0,0,0,0,0,0,0,0,marsh
marshal,0,0,0,0,0,0,0,1,marshal
mart,0,0,0,0,0,0,0,0,mart
martial,1,0,0,0,0,0,0,0,martial
martingale,0,0,0,0,0,0,0,0,martingale
martyr,0,0,0,1,0,1,0,0,martyr
martyrdom,0,0,0,1,0,1,0,0,martyrdom
marvel,0,0,0,0,0,0,1,0,marvel
marvelous,0,0,0,0,1,0,0,0,marvelous
marvelously,0,0,0,0,1,0,0,0,marvelously
masculine,0,0,0,0,0,0,0,0,masculine
masculinity,0,0,0,0,0,0,0,0,masculinity
mash,0,0,0,0,0,0,0,0,mash
mask,0,0,0,0,0,0,0,0,mask
masochism,1,0,1,1,0,0,0,0,masochism
mason,0,0,0,0,0,0,0,0,mason
masquerade,0,0,0,0,0,0,0,0,masquerade
mass,0,0,0,0,0,0,0,0,mass
massacre,1,0,1,1,0,1,0,0,massacre
massage,0,0,0,0,1,0,0,0,massage
massive,0,0,0,0,0,0,0,0,massive
master,0,0,0,0,0,0,0,0,master
mastermind,0,0,0,0,0,0,0,0,mastermind
masterpiece,0,0,0,0,1,0,0,0,masterpiece
mastery,1,0,0,0,1,0,0,1,mastery
masturbate,0,0,0,0,0,0,0,0,masturbate
masturbation,0,0,0,0,0,0,0,0,masturbation
mat,0,0,0,0,0,0,0,0,mat
match,0,0,0,0,0,0,0,0,match
matching,0,0,0,0,0,0,0,0,match
matchmaker,0,1,0,0,0,0,0,0,matchmaker
mate,0,0,0,0,0,0,0,1,mate
material,0,0,0,0,0,0,0,0,material
materialism,0,0,0,0,0,0,0,0,materialism
materialist,0,0,1,0,0,0,0,0,materialist
materialistic,0,0,0,0,0,0,0,0,materialistic
materiality,0,0,0,0,0,0,0,0,materiality
materialize,0,0,0,0,0,0,0,0,materialize
materially,0,0,0,0,0,0,0,0,materially
materials,0,0,0,0,0,0,0,0,material
materiel,0,0,0,0,0,0,0,0,materiel
maternal,0,1,0,0,0,0,0,0,maternal
maternity,0,0,0,0,0,0,0,0,maternity
mathematical,0,0,0,0,0,0,0,1,mathematical
mathematician,0,0,0,0,0,0,0,0,mathematician
mathematics,0,0,0,0,0,0,0,0,mathematics
matriculation,0,0,0,0,0,0,0,0,matriculation
matrimony,0,1,0,0,1,0,0,1,matrimony
matrix,0,0,0,0,0,0,0,0,matrix
matron,0,0,0,0,0,0,0,1,matron
matted,0,0,0,0,0,0,0,0,mat
matter,0,0,0,0,0,0,0,0,matter
matting,0,0,0,0,0,0,0,0,mat
mattress,0,0,0,0,0,0,0,0,mattress
maturation,0,0,0,0,0,0,0,0,maturation
maturity,0,0,0,0,0,0,0,0,maturity
mausoleum,0,0,0,0,0,1,0,0,mausoleum
mauve,0,0,0,0,0,0,0,0,mauve
maxim,0,0,0,0,0,0,0,1,maxim
maximum,0,0,0,0,0,0,0,0,maximum
mayor,0,0,0,0,0,0,0,0,mayor
maze,0,0,0,0,0,0,0,0,maze
mead,0,0,0,0,0,0,0,0,mead
meadow,0,0,0,0,0,0,0,0,meadow
meal,0,0,0,0,0,0,0,0,meal
meander,0,0,0,0,0,0,0,0,meander
meandering,0,0,0,0,0,0,0,0,meander
meaning,0,0,0,0,0,0,0,0,meaning
meaningless,0,0,0,0,0,1,0,0,meaningless
means,0,0,0,0,0,0,0,0,mean
meantime,0,0,0,0,0,0,0,0,meantime
measles,0,0,1,1,0,1,0,0,measles
measurable,0,0,0,0,0,0,0,0,measurable
measure,0,0,0,0,0,0,0,1,measure
measured,0,0,0,0,0,0,0,1,measure
measurement,0,0,0,0,0,0,0,0,measurement
measuring,0,0,0,0,0,0,0,0,measure
meat,0,0,0,0,0,0,0,0,meat
mechanic,0,0,0,0,0,0,0,0,mechanic
mechanical,0,0,0,0,0,0,0,0,mechanical
mechanism,0,0,0,0,0,0,0,0,mechanism
medal,0,1,0,0,1,0,1,1,medal
medallion,0,0,0,0,0,0,0,0,medallion
medallist,0,0,0,0,0,0,0,0,medallist
meddle,1,0,0,0,0,0,0,0,meddle
meddling,0,0,0,0,0,0,0,0,meddling
media,0,0,0,0,0,0,0,0,medium
medial,0,0,0,0,0,0,0,0,medial
median,0,0,0,0,0,0,0,0,median
mediate,0,1,0,0,0,0,0,1,mediate
mediation,0,0,0,0,0,0,0,0,mediation
mediator,0,1,0,0,0,0,0,1,mediator
medical,0,1,0,1,0,0,0,1,medical
medicinal,0,0,0,0,0,0,0,0,medicinal
medicine,0,0,0,0,0,0,0,0,medicine
medieval,0,0,0,0,0,0,0,0,medieval
mediocre,0,0,0,0,0,0,0,0,mediocre
mediocrity,0,0,0,0,0,0,0,0,mediocrity
meditate,0,1,0,0,1,0,0,1,meditate
meditation,0,0,0,0,0,0,0,0,meditation
meditative,0,0,0,0,0,0,0,0,meditative
mediterranean,0,0,0,0,0,0,0,0,mediterranean
medium,0,0,0,0,0,0,0,0,medium
medley,0,0,0,0,0,0,0,0,medley
meek,0,0,0,0,0,1,0,0,meek
meet,0,0,0,0,0,0,0,0,meet
meeting,0,0,0,0,0,0,0,0,meeting
melancholic,0,0,0,0,0,1,0,0,melancholic
melancholy,0,0,0,0,0,1,0,0,melancholy
melee,0,0,0,1,0,0,0,0,melee
melodious,0,0,0,0,0,0,0,0,melodious
melodrama,1,0,0,0,0,1,0,0,melodrama
melodramatic,0,0,0,0,0,0,0,0,melodramatic
melody,0,0,0,0,0,0,0,0,melody
melt,0,0,0,0,0,0,0,0,melt
meltdown,0,0,0,0,0,1,0,0,meltdown
melting,0,0,0,0,0,0,0,0,melt
member,0,0,0,0,0,0,0,0,member
membrane,0,0,0,0,0,0,0,0,membrane
memento,0,0,0,0,0,0,0,0,memento
memo,0,0,0,0,0,0,0,0,memo
memoir,0,0,0,0,0,0,0,0,memoir
memorabilia,0,0,0,0,0,0,0,0,memorabilia
memorable,0,0,0,0,1,0,1,1,memorable
memorandum,0,0,0,0,0,0,0,0,memorandum
memorial,0,0,0,0,0,0,0,0,memorial
memorials,0,0,0,0,0,1,0,0,memorial
memorize,0,0,0,0,0,0,0,0,memorize
memory,0,0,0,0,0,0,0,0,memory
menace,1,0,0,1,0,0,0,0,menace
menacing,1,0,0,1,0,0,0,0,menace
menagerie,0,0,0,0,0,0,0,0,menagerie
mend,0,0,0,0,0,0,0,0,mend
mending,0,0,0,0,0,0,0,0,mend
menial,0,0,0,0,0,0,0,0,menial
meniscus,0,0,0,0,0,0,0,0,meniscus
menses,0,0,0,0,0,0,0,0,menses
menstrual,0,0,0,0,0,0,0,0,menstrual
mental,0,0,0,0,0,0,0,0,mental
mention,0,0,0,0,0,0,0,0,mention
mentor,0,0,0,0,0,0,0,1,mentor
menu,0,0,0,0,0,0,0,0,menu
meow,0,0,0,0,0,0,0,0,meow
mercantile,0,0,0,0,0,0,0,0,mercantile
mercenary,0,0,0,1,0,0,0,0,mercenary
merchandise,0,0,0,0,0,0,0,0,merchandise
merchant,0,0,0,0,0,0,0,1,merchant
merciful,0,0,0,0,0,0,0,0,merciful
merciless,0,0,0,1,0,0,0,0,merciless
mercurial,0,0,0,0,0,0,0,0,mercurial
mercy,0,0,0,0,0,0,0,0,mercy
mere,0,0,0,0,0,0,0,0,mere
merge,0,1,0,0,0,0,0,0,merge
meridian,0,0,0,0,0,0,0,0,meridian
meridional,0,0,0,0,0,0,0,0,meridional
merit,0,0,0,0,0,0,0,1,merit
meritorious,0,0,0,0,1,0,0,1,meritorious
mermaid,0,0,0,0,0,0,0,0,mermaid
merriment,0,0,0,0,1,0,1,0,merriment
merry,0,0,0,0,1,0,0,0,merry
mesa,0,0,0,0,0,0,0,0,mesa
mesh,0,0,0,0,0,0,0,0,mesh
meshes,0,0,0,0,0,0,0,0,mesh
mesmerized,0,0,0,0,0,0,0,0,mesmerize
mess,0,0,1,0,0,0,0,0,mess
message,0,0,0,0,0,0,0,0,message
messenger,0,0,0,0,0,0,0,1,messenger
messy,0,0,1,0,0,0,0,0,messy
metabolism,0,0,0,0,0,0,0,0,metabolism
metal,0,0,0,0,0,0,0,0,metal
metallurgy,0,0,0,0,0,0,0,0,metallurgy
metamorphosis,0,0,0,0,0,0,0,0,metamorphosis
metaphor,0,0,0,0,0,0,0,0,metaphor
metaphorical,0,0,0,0,0,0,0,0,metaphorical
metaphysical,0,0,0,0,0,0,0,0,metaphysical
metaphysics,0,0,0,0,0,0,0,0,metaphysics
metastasis,0,0,0,0,0,0,0,0,metastasis
meteor,0,0,0,0,0,0,0,0,meteor
meteoric,0,0,0,0,0,0,0,0,meteoric
meteorite,0,0,0,0,0,0,0,0,meteorite
meteorological,0,0,0,0,0,0,0,0,meteorological
meteorology,0,0,0,0,0,0,0,0,meteorology
meter,0,0,0,0,0,0,0,0,meter
methanol,0,0,0,0,0,0,0,0,methanol
method,0,0,0,0,0,0,0,0,method
methodical,0,0,0,0,0,0,0,0,methodical
meticulous,0,0,0,0,0,0,0,0,meticulous
metric,0,0,0,0,0,0,0,0,metric
metrical,0,0,0,0,0,0,0,0,metrical
metrology,0,0,0,0,0,0,0,0,metrology
metropolis,0,0,0,0,0,0,0,0,metropolis
metropolitan,0,0,0,0,0,0,0,0,metropolitan
mettle,0,0,0,0,0,0,0,0,mettle
mew,0,0,0,0,0,0,0,0,mew
mica,0,0,0,0,0,0,0,0,mica
mick,0,0,0,0,0,0,0,0,mick
microbe,0,0,0,0,0,0,0,0,microbe
microbiology,0,0,0,0,0,0,0,0,microbiology
microcosm,0,0,0,0,0,0,0,0,microcosm
microgram,0,0,0,0,0,0,0,0,microgram
micrometer,0,0,0,0,0,0,0,0,micrometer
micron,0,0,0,0,0,0,0,0,micron
microphone,0,0,0,0,0,0,0,0,microphone
microscope,0,0,0,0,0,0,0,1,microscope
microscopic,0,0,0,0,0,0,0,0,microscopic
microscopically,0,0,0,0,0,0,0,0,microscopically
microscopy,0,0,0,0,0,0,0,0,microscopy
mid,0,0,0,0,0,0,0,0,mid
midday,0,0,0,0,0,0,0,0,midday
middle,0,0,0,0,0,0,0,0,middle
middleman,0,0,0,0,0,0,0,0,middleman
midland,0,0,0,0,0,0,0,0,midland
midnight,0,0,0,0,0,0,0,0,midnight
midst,0,0,0,0,0,0,0,0,midst
midsummer,0,0,0,0,0,0,0,0,midsummer
midway,0,0,0,0,0,0,0,0,midway
midwife,0,1,0,0,1,0,0,1,midwife
midwifery,0,0,0,0,0,0,0,0,midwifery
mien,0,0,0,0,0,0,0,0,mien
mighty,1,0,0,1,1,0,0,1,mighty
migrate,0,0,0,0,0,0,0,0,migrate
migration,0,0,0,0,0,0,0,0,migration
migratory,0,0,0,0,0,0,0,0,migratory
mike,0,0,0,0,0,0,0,0,mike
mildew,0,0,1,0,0,0,0,0,mildew
mile,0,0,0,0,0,0,0,0,mile
mileage,0,0,0,0,0,0,0,0,mileage
milestone,0,0,0,0,0,0,0,0,milestone
militant,0,0,0,0,0,0,0,0,militant
military,0,0,0,1,0,0,0,0,military
militia,1,0,0,1,0,1,0,0,militia
milk,0,0,0,0,0,0,0,0,milk
milky,0,0,0,0,0,0,0,0,milky
mill,0,1,0,0,0,0,0,0,mill
millennium,0,0,0,0,0,0,0,0,millennium
milligram,0,0,0,0,0,0,0,0,milligram
millimeter,0,0,0,0,0,0,0,0,millimeter
million,0,0,0,0,0,0,0,0,million
millionaire,0,0,0,0,0,0,0,0,millionaire
mime,0,0,0,0,0,0,0,0,mime
mimic,0,0,0,0,0,0,0,0,mimic
mimicking,0,0,0,0,0,0,0,0,mimic
mimicry,0,0,0,0,0,0,1,0,mimicry
mind,0,0,0,0,0,0,0,0,mind
minded,0,0,0,0,0,0,0,0,mind
mindful,0,0,0,0,0,0,0,0,mindful
mindfulness,0,0,0,0,0,0,0,0,mindfulness
mine,0,0,0,0,0,0,0,0,mine
miner,0,0,0,0,0,0,0,0,miner
mineral,0,0,0,0,0,0,0,0,mineral
mineralogy,0,0,0,0,0,0,0,0,mineralogy
mingle,0,0,0,0,0,0,0,0,mingle
mingled,0,0,0,0,0,0,0,0,mingle
miniature,0,0,0,0,0,0,0,0,miniature
minibus,0,0,0,0,0,0,0,0,minibus
minim,0,0,0,0,0,0,0,0,minim
minimize,0,0,0,0,0,0,0,0,minimize
minimum,0,0,0,0,0,0,0,0,minimum
minister,0,0,0,0,0,0,0,0,minister
ministerial,0,0,0,0,0,0,0,0,ministerial
ministry,0,0,0,0,1,0,0,1,ministry
minivan,0,0,0,0,0,0,0,0,minivan
minnow,0,0,0,0,0,0,0,0,minnow
minor,0,0,0,0,0,0,0,0,minor
minority,0,0,0,0,0,0,0,0,minority
minstrel,0,0,0,0,0,0,0,0,minstrel
mint,0,0,0,0,0,0,0,0,mint
minuscule,0,0,0,0,0,0,0,0,minuscule
minute,0,0,0,0,0,0,0,0,minute
minutiae,0,0,0,0,0,0,0,0,minutia
miracle,0,1,0,0,1,0,1,1,miracle
miraculous,0,0,0,0,1,0,1,0,miraculous
mirage,0,0,0,0,0,0,0,0,mirage
mire,0,0,1,0,0,0,0,0,mire
mirror,0,0,0,0,0,0,0,0,mirror
mirth,0,0,0,0,1,0,0,0,mirth
misappropriation,0,0,0,0,0,0,0,0,misappropriation
misbehavior,1,0,1,0,0,0,1,0,misbehavior
miscarriage,0,0,0,1,0,1,0,0,miscarriage
miscellaneous,0,0,0,0,0,0,0,0,miscellaneous
miscellany,0,0,0,0,0,0,0,0,miscellany
mischief,0,0,0,0,0,0,0,0,mischief
mischievous,0,0,0,0,0,0,0,0,mischievous
misconception,1,0,1,1,0,0,0,0,misconception
misconduct,0,0,1,0,0,0,0,0,misconduct
misdemeanor,0,0,0,0,0,0,0,0,misdemeanor
miserable,1,0,1,0,0,1,0,0,miserable
miserably,0,0,0,0,0,1,0,0,miserably
misery,1,0,1,1,0,1,0,0,misery
misfortune,0,0,0,1,0,1,0,0,misfortune
misguided,0,0,1,0,0,0,0,0,misguide
mishap,0,0,1,1,0,1,1,0,mishap
misinformed,0,0,0,0,0,0,0,0,misinform
misinterpretation,0,0,0,0,0,0,0,0,misinterpretation
mislead,1,0,0,1,0,0,0,1,mislead
misleading,1,0,1,0,0,0,0,0,mislead
mismanagement,0,0,0,0,0,0,0,0,mismanagement
mismatch,0,0,0,0,0,0,0,0,mismatch
mismatched,0,0,0,0,0,0,0,0,mismatch
misnomer,0,0,0,0,0,0,0,0,misnomer
misplace,1,0,1,0,0,0,0,0,misplace
misplaced,0,0,0,0,0,0,0,0,misplace
misrepresent,0,0,0,0,0,0,0,0,misrepresent
misrepresentation,0,0,0,0,0,1,0,0,misrepresentation
misrepresented,1,0,0,0,0,0,0,0,misrepresent
miss,0,0,0,0,0,0,0,0,miss
missile,0,0,0,1,0,0,0,0,missile
missing,0,0,0,1,0,1,0,0,miss
mission,0,0,0,0,0,0,0,0,mission
missionary,0,0,0,0,0,0,0,0,missionary
misstatement,1,0,1,0,0,0,0,0,misstatement
mist,0,0,0,0,0,0,0,0,mist
mistake,0,0,0,0,0,1,0,0,mistake
mistaken,0,0,0,1,0,0,0,0,mistaken
mister,0,0,0,0,0,0,0,0,mister
mistress,1,0,1,0,0,0,0,0,mistress
mistrust,0,0,1,1,0,0,0,0,mistrust
misty,0,0,0,0,0,0,0,0,misty
misunderstand,0,0,0,0,0,0,0,0,misunderstand
misunderstanding,1,0,0,0,0,1,0,0,misunderstand
misuse,0,0,0,0,0,0,0,0,misuse
mite,0,0,1,0,0,0,0,0,mite
miter,0,0,0,0,0,0,0,0,miter
mitigation,0,0,0,0,0,0,0,0,mitigation
mix,0,0,0,0,0,0,0,0,mix
mixed,0,0,0,0,0,0,0,0,mixed
mixture,0,0,0,0,0,0,0,0,mixture
moan,0,0,0,1,0,1,0,0,moan
moat,0,0,0,0,0,0,0,1,moat
mob,1,0,0,1,0,0,0,0,mob
mobile,0,1,0,0,0,0,0,0,mobile
mobility,0,0,0,0,0,0,0,0,mobility
mobilization,0,0,0,0,0,0,0,0,mobilization
mobilize,0,0,0,0,0,0,0,0,mobilize
mockery,0,0,1,0,0,0,0,0,mockery
mocking,1,0,1,0,0,1,0,0,mock
modal,0,0,0,0,0,0,0,0,modal
